Location	ent_type	context	p_no	LongLabel	Addr_type	Type	StAddr	StName	AddNum	City	Subregion	Region	CntryName	Country	x	y	score	error
apoplexy	GPE	at six this morning. He had an attack of apoplexy yesterday evening, and never spoke again, though for	39															nothing found
Morville	GPE	only representatives of the two branches of the house of Morville, it shall not be my fault if the enmity	48	Morville, Shropshire, England, GBR	Locality	Village				Morville	Shropshire	England	United Kingdom	GBR	-2.4896696349999274	52.54405009900006	100	
Stylehurst	GPE	'You know Colonel Harewood's house at Stylehurst? Many years ago, when the St. Mildred's	75	Staplehurst, Maidstone, Kent, England, GBR	Locality	Village				Maidstone	Kent	England	United Kingdom	GBR	0.5524865400000749	51.16060074900008	84	
London	GPE	unhappy marriage, my brother happened to meet him in London, heard his story, and tried to bring about	75	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Morville	GPE	Laura. 'I hope he has not this tremendous Morville temper? Oh, you don't say so.	91	Morville, Shropshire, England, GBR	Locality	Village				Morville	Shropshire	England	United Kingdom	GBR	-2.4896696349999274	52.54405009900006	100	
Morville	GPE	of a fine character; but he is a thorough Morville. I remember something that will show you his best	95	Morville, Shropshire, England, GBR	Locality	Village				Morville	Shropshire	England	United Kingdom	GBR	-2.4896696349999274	52.54405009900006	100	
Charlotte	GPE	; 'it was no kindness in you to encourage Charlotte to stay, Amy, when you know how often	111	Charlotte, NC, USA	Locality	City				Charlotte	Mecklenburg County	North Carolina	United States	USA	-80.83795999999995	35.222860000000026	100	
Charlotte	GPE	was a sort of upstairs parlour, where she taught Charlotte, cast up accounts, spoke to servants, and	134	Charlotte, NC, USA	Locality	City				Charlotte	Mecklenburg County	North Carolina	United States	USA	-80.83795999999995	35.222860000000026	100	
Charlotte	GPE	a Chinese pattern, all over pagodas, while little Charlotte sat opposite to him, curled up on a foot	135	Charlotte, NC, USA	Locality	City				Charlotte	Mecklenburg County	North Carolina	United States	USA	-80.83795999999995	35.222860000000026	100	
Charlotte	GPE	-stool. He was not always very civil to Charlotte; she sometimes came into collision with him, for	135	Charlotte, NC, USA	Locality	City				Charlotte	Mecklenburg County	North Carolina	United States	USA	-80.83795999999995	35.222860000000026	100	
Charlotte	GPE	'Then, Charlotte, as soon as you come in, hold up	137	Charlotte, NC, USA	Locality	City				Charlotte	Mecklenburg County	North Carolina	United States	USA	-80.83795999999995	35.222860000000026	100	
Scotland	GPE	'I have read of them in the history of Scotland. They went on hating and killing each other for	150	Scotland, GBR	Locality	State or Province						Scotland	United Kingdom	GBR	-4.181296541999927	56.84002490600005	100	
Morville	GPE	deadly feud between the two branches of the house of Morville.'	155	Morville, Shropshire, England, GBR	Locality	Village				Morville	Shropshire	England	United Kingdom	GBR	-2.4896696349999274	52.54405009900006	100	
Charlotte	GPE	he and the guest were in the room, and Charlotte full of mischievous glee at her sister's confusion.	170	Charlotte, NC, USA	Locality	City				Charlotte	Mecklenburg County	North Carolina	United States	USA	-80.83795999999995	35.222860000000026	100	
Charles	GPE	n't dislike it?' inquired Sir Guy, of Charles.	180	Charles, North Devon, Devon, England, GBR	Locality	Village				North Devon	Devon	England	United Kingdom	GBR	-3.8749422519999257	51.08022974700003	100	
Thorndale	GPE	'He is staying at Thorndale, and then going to St. Mildred's,'	189	Thorndale, PA, USA	Locality	City				Thorndale	Chester County	Pennsylvania	United States	USA	-75.74599999999998	39.99601000000007	100	
Charlotte	GPE	, he was left to carry on his teazing of Charlotte, and his grumbling over the dinner, for about	211	Charlotte, NC, USA	Locality	City				Charlotte	Mecklenburg County	North Carolina	United States	USA	-80.83795999999995	35.222860000000026	100	
Morville	GPE	adoption did not succeed in repelling him. But that Morville should receive this 'young man's companion,'	220	Morville, Shropshire, England, GBR	Locality	Village				Morville	Shropshire	England	United Kingdom	GBR	-2.4896696349999274	52.54405009900006	100	
Charlotte	GPE	Philip says he was always licking him!' interposed Charlotte.	242	Charlotte, NC, USA	Locality	City				Charlotte	Mecklenburg County	North Carolina	United States	USA	-80.83795999999995	35.222860000000026	100	
Kilcoran	GPE	friend and a good example, I said, and Kilcoran always takes my advice, and I don't think	243	Kilcoran, Kilcoran (Cahir), Cahir, Tipperary, IRL	Locality	Village				Cahir		Tipperary	Ireland	IRL	-8.024829999999952	52.34544000000005	100	
Markham	GPE	None. That very morning he had done business with Markham, and had never been more clear and collected.	265	Markham, ON, CAN	Locality	City				Markham	York Regional Municipality	Ontario	Canada	CAN	-79.33674999999994	43.85618600000004	100	
Bustle	GPE	his feet, catching at his tail, laughing at Bustle's springs, contortions, and harmless open-mouthed	308	Bustle, 1015 Stuart St, Birmingham, AL, 35209, USA	POI	Other Shops and Service	1015 Stuart St	Stuart	1015	Birmingham	Jefferson County	Alabama	United States	USA	-86.80833899999999	33.47403500000007	100	
East Hill	GPE	for their walk, as she intended to go to East Hill, and they might as well walk with Philip as	376	East Hills, NY, USA	Locality	City				East Hills	Nassau County	New York	United States	USA	-73.63012999999995	40.808110000000056	100	
toto	GPE	are not so cautious when they accept a man in toto .'	379	Toto, Nassarawa, NGA	Locality	City				Toto		Nassarawa	Nigeria	NGA	7.072660000000042	8.394640000000038	100	
Thorndale	GPE	said Philip. 'I wish I had not brought Thorndale. Laura, what is to be done to prevent	422	Thorndale, PA, USA	Locality	City				Thorndale	Chester County	Pennsylvania	United States	USA	-75.74599999999998	39.99601000000007	100	
Charlotte	GPE	in her composition, and could play as well as Charlotte or Mary herself, when they had the garden to	427	Charlotte, NC, USA	Locality	City				Charlotte	Mecklenburg County	North Carolina	United States	USA	-80.83795999999995	35.222860000000026	100	
Charlotte	GPE	's night, full of wild ducks. Here, Charlotte, come and tell Mary the roll of Guy's	442	Charlotte, NC, USA	Locality	City				Charlotte	Mecklenburg County	North Carolina	United States	USA	-80.83795999999995	35.222860000000026	100	
Charlotte	GPE	'That will do, Charlotte.'	444	Charlotte, NC, USA	Locality	City				Charlotte	Mecklenburg County	North Carolina	United States	USA	-80.83795999999995	35.222860000000026	100	
Charlotte	GPE	'Now, Charlotte,' said Charles, waving his hand, with	446	Charlotte, NC, USA	Locality	City				Charlotte	Mecklenburg County	North Carolina	United States	USA	-80.83795999999995	35.222860000000026	100	
Dublin	GPE	'such as Maurice's definition of happiness,—a row at Dublin.'	447	Dublin, IRL	Locality	City				Dublin		Dublin	Ireland	IRL	-6.248269999999934	53.348070000000064	100	
Proteus	GPE	'Well, Triton—not Proteus—came to the rescue at last,' said	476	Proteus, Atalanta Street, London, England, SW6 6, GBR	POI	Casino	Atalanta Street	Atalanta		London	London	England	United Kingdom	GBR	-0.2159499999999639	51.478620000000035	100	
Newfoundland	GPE	could. No one heard but Triton, the old Newfoundland dog, who presently came swimming up, so eager	476	NL, CAN	Locality	State or Province						Newfoundland and Labrador	Canada	CAN	-60.40455307399998	52.848032413000055	100	
Charles	GPE	Laura saw that the spirit of teazing was strong in Charles this morning, and suspected that he wanted to stir	489	Charles, North Devon, Devon, England, GBR	Locality	Village				North Devon	Devon	England	United Kingdom	GBR	-3.8749422519999257	51.08022974700003	100	
Charlotte	GPE	set out in a very grey wet mist, while Charlotte and Amy commenced a vigorous game at battledore and shuttle	519	Charlotte, NC, USA	Locality	City				Charlotte	Mecklenburg County	North Carolina	United States	USA	-80.83795999999995	35.222860000000026	100	
Charlotte	GPE	hall, with the aid of Amy's arm, Charlotte carrying the crutch behind him, and Mrs. Edmonstone helping	520	Charlotte, NC, USA	Locality	City				Charlotte	Mecklenburg County	North Carolina	United States	USA	-80.83795999999995	35.222860000000026	100	
Charlotte	GPE	' he replied; and taking his other crutch from Charlotte, he began determinedly to ascend without assistance, resolved	528	Charlotte, NC, USA	Locality	City				Charlotte	Mecklenburg County	North Carolina	United States	USA	-80.83795999999995	35.222860000000026	100	
Morville	GPE	of the large circle influenced by the head of the Morville family, and of the hopes entertained by Lord Thorndale	550	Morville, Shropshire, England, GBR	Locality	Village				Morville	Shropshire	England	United Kingdom	GBR	-2.4896696349999274	52.54405009900006	100	
Morocco	GPE	all this concerned him no more than the Emperor of Morocco, and Philip, mentally pronouncing him sullen, turned	550	Morocco	Locality	Country							Kingdom of Morocco	MAR	-4.999999999999943	32.00000000000006	100	
Charlotte	GPE	volume of 'Ten Thousand a-Year.' Charlotte was all this time ill at ease. She looked	553	Charlotte, NC, USA	Locality	City				Charlotte	Mecklenburg County	North Carolina	United States	USA	-80.83795999999995	35.222860000000026	100	
Charlotte	GPE	'Well, Charlotte?' said he, and the sound of his	554	Charlotte, NC, USA	Locality	City				Charlotte	Mecklenburg County	North Carolina	United States	USA	-80.83795999999995	35.222860000000026	100	
Georgics	GPE	to be sure, I delight in Homer and the Georgics, and plenty more. What splendid things there are	583	Georgics, 40 George Square, Merchant City, Glasgow, Lanarkshire, Scotland, G2 1, GBR	POI	Bar or Pub	40 George Square	George	40	Glasgow	Lanarkshire	Scotland	United Kingdom	GBR	-4.2502099999999245	55.86161000000004	100	
Moorworth	GPE	the Commercial Academy, as they call it, at Moorworth, where Markham's nephews went to school. He	586	Moorort, Minden-Lübbecke, Rahden, Nordrhein-Westfalen, DEU	Locality	Village				Minden-Lübbecke	Detmold	Nordrhein-Westfalen	Deutschland	DEU	8.640860000000032	52.52478000000008	77.78	
Moorworth	GPE	or nine, I began with him, riding into Moorworth three times in a week; and I have gone	586	Moorort, Minden-Lübbecke, Rahden, Nordrhein-Westfalen, DEU	Locality	Village				Minden-Lübbecke	Detmold	Nordrhein-Westfalen	Deutschland	DEU	8.640860000000032	52.52478000000008	77.78	
Havannah	GPE	and went on. She was preparing an order for Havannah.'	653	Havannah, Hauptstraße 68, 5600, Sankt Johann im Pongau, Salzburg, AUT	POI	International Food	Hauptstraße 68	Haupt	68	Sankt Johann im Pongau	Sankt Johann im Pongau	Salzburg	Österreich	AUT	13.197380000000067	47.34572000000003	100	
Morville	GPE	now I have been favoured with one flash of the Morville eye, I'll let him alone; but it	683	Morville, Shropshire, England, GBR	Locality	Village				Morville	Shropshire	England	United Kingdom	GBR	-2.4896696349999274	52.54405009900006	100	
Charlotte	GPE	said he was only a boy, and moralized to Charlotte on his being the same age as herself— very	702	Charlotte, NC, USA	Locality	City				Charlotte	Mecklenburg County	North Carolina	United States	USA	-80.83795999999995	35.222860000000026	100	
Morville	GPE	'He has felt it, Amy—the Morville spirit,' said Philip.	727	Morville, Shropshire, England, GBR	Locality	Village				Morville	Shropshire	England	United Kingdom	GBR	-2.4896696349999274	52.54405009900006	100	
Holland	GPE	execrated that he fled the country; he went to Holland, curried favour with William of Orange, brought his	756	Holland	Locality	Country							Nederland	NLD	5.616126398000063	52.24937529300007	100	
Morville	GPE	, but you should remember that if you are a Morville you are also a Christian.'	763	Morville, Shropshire, England, GBR	Locality	Village				Morville	Shropshire	England	United Kingdom	GBR	-2.4896696349999274	52.54405009900006	100	
Charlotte	GPE	'Driving out with Charles and Charlotte. What is the matter?'	777	Charlotte, NC, USA	Locality	City				Charlotte	Mecklenburg County	North Carolina	United States	USA	-80.83795999999995	35.222860000000026	100	
Hollo	GPE	the other day when he rode up with his 'Hollo, Morville!' The Morvilles have touch of pride	796	Hollo, Lower Nazareth Twp, PA, USA	Locality	Village				Lower Nazareth Twp	Northampton County	Pennsylvania	United States	USA	-75.30437999999998	40.730120000000056	100	
Morville	GPE	day when he rode up with his 'Hollo, Morville!' The Morvilles have touch of pride of their	796	Morville, Shropshire, England, GBR	Locality	Village				Morville	Shropshire	England	United Kingdom	GBR	-2.4896696349999274	52.54405009900006	100	
London	GPE	Mrs. Edmonstone; 'and happening to meet him in London some little time after his marriage, he—he	820	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
America	GPE	'Ah! he went to America,' said Guy; 'I don't know	824	America	Locality	Country							United States	USA	-99.41461918999994	39.39870315600007	100	
Morville	GPE	to think possible. He could not believe that a Morville could pass unscathed through the world, or that his	831	Morville, Shropshire, England, GBR	Locality	Village				Morville	Shropshire	England	United Kingdom	GBR	-2.4896696349999274	52.54405009900006	100	
Italy	GPE	the localities of their numerous settlements. Then came modern Italy, and its fallen palaces; then the contrast between	861	Italy	Locality	Country							Italian Republic	ITA	12.833330000000046	42.833330000000046	100	
Charlotte	GPE	, on his way back to Broadstone, to conduct Charlotte to East Hill, where she was to spend the	871	Charlotte, NC, USA	Locality	City				Charlotte	Mecklenburg County	North Carolina	United States	USA	-80.83795999999995	35.222860000000026	100	
East Hill	GPE	his way back to Broadstone, to conduct Charlotte to East Hill, where she was to spend the day with a	871	East Hills, NY, USA	Locality	City				East Hills	Nassau County	New York	United States	USA	-73.63012999999995	40.808110000000056	100	
Charlotte	GPE	all; but Laura said there was no fear of Charlotte's tongue ever being still, and Charles rejoined:	871	Charlotte, NC, USA	Locality	City				Charlotte	Mecklenburg County	North Carolina	United States	USA	-80.83795999999995	35.222860000000026	100	
Miss.	GPE	' said Charles. 'Draw out your meaning, Miss.'	879	Mississippi, USA	Locality	State or Province						Mississippi	United States	USA	-89.65717580799998	32.72397779900007	100	
Heigh	GPE	'Heigh ho!' yawned Charles. 'What o'clock is	881	Heigh, Northumberland, England, GBR	Locality	District				Heigh	Northumberland	England	United Kingdom	GBR	-2.136881530999972	55.40114714100008	100	
Lascelles	GPE	I wonder when Guy is ever coming back from that Lascelles.'	881	Lascelles, Victoria, AUS	Locality	City				Lascelles		Victoria	Australia	AUS	142.5793900000001	-35.60808999999995	100	
Charlotte	GPE	, on being asked if he had met Philip and Charlotte, and how they were getting on, he replied—'A	883	Charlotte, NC, USA	Locality	City				Charlotte	Mecklenburg County	North Carolina	United States	USA	-80.83795999999995	35.222860000000026	100	
Charlotte	GPE	twist of one corner of the mouth, just like Charlotte.	883	Charlotte, NC, USA	Locality	City				Charlotte	Mecklenburg County	North Carolina	United States	USA	-80.83795999999995	35.222860000000026	100	
Charlotte	GPE	-estimated Philip's readiness of self-adaptation. Charlotte had been very happy with him, talking over the	893	Charlotte, NC, USA	Locality	City				Charlotte	Mecklenburg County	North Carolina	United States	USA	-80.83795999999995	35.222860000000026	100	
