Location	ent_type	context	p_no	LongLabel	Addr_type	Type	StAddr	StName	AddNum	City	Subregion	Region	CntryName	Country	x	y	score	error
Birmingham	GPE	In those days there were pocket boroughs, a Birmingham unrepresented in Parliament and compelled to make strong representations out	1	Birmingham, West Midlands, England, GBR	Locality	City				Birmingham	West Midlands	England	United Kingdom	GBR	-1.902935748999937	52.479298949000054	100	
Winchester	GPE	a bullet through a tube, by atmospheric pressure from Winchester to Newcastle: that is a fine result to have	1	Winchester, Hampshire, England, GBR	Locality	City				Winchester	Hampshire	England	United Kingdom	GBR	-1.3109917989999644	51.061756711000044	100	
Newcastle	GPE	through a tube, by atmospheric pressure from Winchester to Newcastle: that is a fine result to have among our	1	Newcastle, New South Wales, AUS	Locality	City				Newcastle		New South Wales	Australia	AUS	151.7726100000001	-32.92805999999996	100	
Odyssey	GPE	earth and sky, to make episodes for a modern Odyssey. Suppose only that his journey took him through that	1	Odyssey, Kuta Utara, Bali, 80365, IDN	POI	Fitness Center				Kuta Utara		Bali	Indonesia	IDN	115.13789000000008	-8.65304999999995	100	
midland	GPE	corn-ricks clustered near the long roofs of some midland homestead, he saw the full-uddered cows driven	1	Midland, TX, USA	Locality	City				Midland	Midland County	Texas	United States	USA	-102.07445999999999	32.00002000000006	100	
London	GPE	own gigs, or who, wanting to travel to London and such distant places, belonged to the trading and	2	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
England	GPE	was the district of protuberant optimists, sure that old England was the best of all possible countries, and that	2	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
England	GPE	unrest. Here was a population not convinced that old England was as good as possible; here were multitudinous men	2	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
midland	GPE	in from the working-day world. In these midland districts the traveller passed rapidly from one phase of English	2	Midland, TX, USA	Locality	City				Midland	Midland County	Texas	United States	USA	-102.07445999999999	32.00002000000006	100	
apoplexy	GPE	and the next morning the parson had a stroke of apoplexy, which, as coincident with a dispute about fallows	2															nothing found
Transome	GPE	lawsuits about. Generations back, the heir of the Transome name had somehow bargained away the estate, and it	5	Transoras, Vėriškių gatvė 23, 82234, Šeduva, Radviliškio rajono savivaldybė, Šiaulių Apskritis, LTU	POI	Auto Maintenance	Vėriškių gatvė 23	Vėriškių	23	Šeduva	Radviliškio rajono savivaldybė	Šiaulių Apskritis	Lietuva	LTU	23.754310000000032	55.75167000000005	90	
Transome	GPE	took up with a hatchet-faced fellow like this Transome. And the eldest son had been just such another	5	Transoras, Vėriškių gatvė 23, 82234, Šeduva, Radviliškio rajono savivaldybė, Šiaulių Apskritis, LTU	POI	Auto Maintenance	Vėriškių gatvė 23	Vėriškių	23	Šeduva	Radviliškio rajono savivaldybė	Šiaulių Apskritis	Lietuva	LTU	23.754310000000032	55.75167000000005	90	
Transome	GPE	was the finest polished oak, all got off the Transome estate. If anybody liked to believe he paid for	5	Transoras, Vėriškių gatvė 23, 82234, Šeduva, Radviliškio rajono savivaldybė, Šiaulių Apskritis, LTU	POI	Auto Maintenance	Vėriškių gatvė 23	Vėriškių	23	Šeduva	Radviliškio rajono savivaldybė	Šiaulių Apskritis	Lietuva	LTU	23.754310000000032	55.75167000000005	90	
Transome	GPE	to other people's tricks. And as for the Transome business, there had been ins and outs in time	5	Transoras, Vėriškių gatvė 23, 82234, Šeduva, Radviliškio rajono savivaldybė, Šiaulių Apskritis, LTU	POI	Auto Maintenance	Vėriškių gatvė 23	Vėriškių	23	Šeduva	Radviliškio rajono savivaldybė	Šiaulių Apskritis	Lietuva	LTU	23.754310000000032	55.75167000000005	90	
North Loamshire	GPE	straight backward. At this Mr Sampson (everybody in North Loamshire knew Sampson's coach) would screw his features into	5															nothing found
Transome	GPE	If the passenger was curious for further knowledge concerning the Transome affairs, Sampson would shake his head and say there	5	Transoras, Vėriškių gatvė 23, 82234, Šeduva, Radviliškio rajono savivaldybė, Šiaulių Apskritis, LTU	POI	Auto Maintenance	Vėriškių gatvė 23	Vėriškių	23	Šeduva	Radviliškio rajono savivaldybė	Šiaulių Apskritis	Lietuva	LTU	23.754310000000032	55.75167000000005	90	
Transome	GPE	low boddices; a splendid portrait in oils of a Transome in the gorgeous dress of the Restoration; another of	11	Transoras, Vėriškių gatvė 23, 82234, Šeduva, Radviliškio rajono savivaldybė, Šiaulių Apskritis, LTU	POI	Auto Maintenance	Vėriškių gatvė 23	Vėriškių	23	Šeduva	Radviliškio rajono savivaldybė	Šiaulių Apskritis	Lietuva	LTU	23.754310000000032	55.75167000000005	90	
Transome	GPE	the gorgeous dress of the Restoration; another of a Transome in his boyhood, with his hand on the neck	11	Transoras, Vėriškių gatvė 23, 82234, Šeduva, Radviliškio rajono savivaldybė, Šiaulių Apskritis, LTU	POI	Auto Maintenance	Vėriškių gatvė 23	Vėriškių	23	Šeduva	Radviliškio rajono savivaldybė	Šiaulių Apskritis	Lietuva	LTU	23.754310000000032	55.75167000000005	90	
Blenheim	GPE	North Loamshire Herald , and the cushion for her fat Blenheim, which was too old and sleepy to notice its	11	Blenheim, Marlborough, NZL	Locality	City				Blenheim		Marlborough	New Zealand	NZL	173.9561002470001	-41.51698380299996	100	
Nimrod	GPE	away, and the frightened old man seated himself with Nimrod the retriever on an ottoman. Peeping at him again	13	Nimrod, MN, USA	Locality	City				Nimrod	Wadena County	Minnesota	United States	USA	-94.88008999999994	46.63987000000003	100	
Nimrod	GPE	after, she saw that he had his arm round Nimrod's neck, and was uttering his thoughts to the	13	Nimrod, MN, USA	Locality	City				Nimrod	Wadena County	Minnesota	United States	USA	-94.88008999999994	46.63987000000003	100	
Providence	GPE	life were justified by the result, since a kind Providence had sanctioned them?—to be no longer tacitly pitied by her	14	Providence, RI, USA	Locality	City				Providence	Providence County	Rhode Island	United States	USA	-71.41197999999997	41.82388000000003	100	
Smyrna	GPE	"very anxious and eager. ""The old women at Smyrna are like sacks. You've not got clumsy and"	20	Smyrna, GA, USA	Locality	City				Smyrna	Cobb County	Georgia	United States	USA	-84.51643999999999	33.884870000000035	100	
London	GPE	did not answer me when I wrote to you to London about your standing. There is no other Tory candidate	27	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Smyrna	GPE	had said that he had been converted to Mahometanism at Smyrna, and had four wives, instead of one son	33	Smyrna, GA, USA	Locality	City				Smyrna	Cobb County	Georgia	United States	USA	-84.51643999999999	33.884870000000035	100	
Dominic	GPE	one son, shortly to arrive under the care of Dominic. For the moment she had a sickening feeling that	33	Dominic, Rainstadl 64, 6450, Sölden, Imst, Tirol, AUT	POI	Hotel	Rainstadl 64	Rainstadl	64	Sölden	Imst	Tirol	Österreich	AUT	11.008710000000065	46.970650000000035	100	
Smyrna	GPE	in. I often thought, when I was at Smyrna, that I would buy a park with a river	53	Smyrna, GA, USA	Locality	City				Smyrna	Cobb County	Georgia	United States	USA	-84.51643999999999	33.884870000000035	100	
England	GPE	"""Perhaps when you've been in England a little longer,"" said Mrs Transome, colouring"	58	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Constantinople	GPE	failed of. Harold had gone with the Embassy to Constantinople, under the patronage of a high relative, his	72	Constantinople, Istanbul, TUR	Locality	City				Byzantium		Istanbul	Republic of Turkiye	TUR	28.94966000000005	41.01384000000007	100	
Smyrna	GPE	cousinship. Harold had become a merchant and banker at Smyrna; had let the years pass without caring to find	72	Smyrna, GA, USA	Locality	City				Smyrna	Cobb County	Georgia	United States	USA	-84.51643999999999	33.884870000000035	100	
England	GPE	all familiar to his mother, asking for letters about England, but writing scantily about himself. Mrs Transome had	72	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Jersey	GPE	unenjoying, like her life. The news came from Jersey that Durfey, the imbecile son, was dead.	72	Jersey	Locality	Country							Jersey	JEY	-2.1327190749999545	49.21402591200007	100	
burthens	GPE	wealth he had gained could release the land from its burthens; now he would think it worth while to return	72															nothing found
Smyrna	GPE	heirs and grandsons. Harold, seated in his distant Smyrna home, considered that he was taking a rational view	72	Smyrna, GA, USA	Locality	City				Smyrna	Cobb County	Georgia	United States	USA	-84.51643999999999	33.884870000000035	100	
England	GPE	have become by this time at the old place in England, when he figured his mother as a good elderly	72	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Transome	GPE	inconsiderable cooking. Forty years ago she had entered Mrs Transome's service, when that lady was beautiful Miss Lingon	75	Transoras, Vėriškių gatvė 23, 82234, Šeduva, Radviliškio rajono savivaldybė, Šiaulių Apskritis, LTU	POI	Auto Maintenance	Vėriškių gatvė 23	Vėriškių	23	Šeduva	Radviliškio rajono savivaldybė	Šiaulių Apskritis	Lietuva	LTU	23.754310000000032	55.75167000000005	90	
