Location	ent_type	context	p_no	LongLabel	Addr_type	Type	StAddr	StName	AddNum	City	Subregion	Region	CntryName	Country	x	y	score	error
LONDON	GPE	LONDON. Michaelmas Term lately over, and the Lord Chancellor	0	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Greenwich	GPE	boats. Fog in the eyes and throats of ancient Greenwich pensioners, wheezing by the firesides of their wards;	1	Greenwich, CT, USA	Locality	City				Greenwich	Fairfield County	Connecticut	United States	USA	-73.63980999999995	41.06425000000007	100	
shire	GPE	has its decaying houses and its blighted lands in every shire; which has its worn-out lunatic in every	5	Shire, Eden, Cumbria, England, GBR	Locality	District				Eden	Cumbria	England	United Kingdom	GBR	-2.599768044999962	54.71006426900004	100	
Shropshire	GPE	ended. Another ruined suitor, who periodically appears from Shropshire, and breaks out into efforts to address the Chancellor	6	Shropshire, England, GBR	Locality	County					Shropshire	England	United Kingdom	GBR	-2.7137354779999328	52.64334619700003	100	
Shropshire	GPE	is brought forward in a hurry; the man from Shropshire cries, “My lord!” Maces, bags	18	Shropshire, England, GBR	Locality	County					Shropshire	England	United Kingdom	GBR	-2.7137354779999328	52.64334619700003	100	
Shropshire	GPE	indignantly proclaim silence, and frown at the man from Shropshire.	18	Shropshire, England, GBR	Locality	County					Shropshire	England	United Kingdom	GBR	-2.7137354779999328	52.64334619700003	100	
Shropshire	GPE	prison; which is soon done. The man from Shropshire ventures another remonstrative “My lord!” but the	31	Shropshire, England, GBR	Locality	County					Shropshire	England	United Kingdom	GBR	-2.7137354779999328	52.64334619700003	100	
Paris	GPE	town for a few days previous to her departure for Paris, where her ladyship intends to stay some weeks;	34	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Lincolnshire	GPE	, in familiar conversation, her “place” in Lincolnshire. The waters are out in Lincolnshire. An arch	34	Lincolnshire, England, GBR	Locality	Zone						England	United Kingdom	GBR	-0.27856999999994514	53.184390000000064	100	
Lincolnshire	GPE	place” in Lincolnshire. The waters are out in Lincolnshire. An arch of the bridge in the park has	34	Lincolnshire, England, GBR	Locality	Zone						England	United Kingdom	GBR	-0.27856999999994514	53.184390000000064	100	
Lincolnshire	GPE	my Lady Dedlock has come away from the place in Lincolnshire, and has left it to the rain, and	35	Lincolnshire, England, GBR	Locality	Zone						England	United Kingdom	GBR	-0.27856999999994514	53.184390000000064	100	
Lincolnshire	GPE	my Lady Dedlock has come up from her place in Lincolnshire (hotly pursued by the fashionable intelligence), to	41	Lincolnshire, England, GBR	Locality	Zone						England	United Kingdom	GBR	-0.27856999999994514	53.184390000000064	100	
Paris	GPE	at her house in town previous to her departure for Paris, where her ladyship intends to stay some weeks,	41	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Lincolnshire	GPE	my Lady, with the dreariness of the place in Lincolnshire still upon her, “whether anything has been done	48	Lincolnshire, England, GBR	Locality	Zone						England	United Kingdom	GBR	-0.27856999999994514	53.184390000000064	100	
Paris	GPE	and further, as I see you are going to Paris; I have brought them in my pocket.”	52	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Paris	GPE	(Sir Leicester was going to Paris too, by-the-bye, but the	53	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Lincolnshire	GPE	has been bored to death down at our place in Lincolnshire.”	67	Lincolnshire, England, GBR	Locality	Zone						England	United Kingdom	GBR	-0.27856999999994514	53.184390000000064	100	
St. John	GPE	the Bible to her; and was reading, from St. John, how our Saviour stooped down, writing with his	92	Saint John, ATG	Locality	City				Saint John		Saint John	Antigua and Barbuda	ATG	-61.84328999999997	17.120960000000025	100	
Windsor	GPE	This interview took place at Windsor, where I had passed (as far as I	123	Windsor, ON, CAN	Locality	City				Windsor	Essex County	Ontario	Canada	CAN	-83.03522499999997	42.31743800000004	100	
France	GPE	, both for size and quality), made in France. And what do you suppose it's made of	145	France	Locality	Country							France	FRA	2.5505399530000545	46.55941704400004	100	
Carboy	GPE	; “merely through his solicitors, Messrs. Kenge and Carboy, of London. A very superior gentleman, Mr.	159	Carboy, 625 Port Rd, Beverley, Adelaide, South Australia, 5008, AUS	POI	Bank	625 Port Rd	Port	625	Adelaide		South Australia	Australia	AUS	138.55019000000004	-34.89044999999993	100	
London	GPE	through his solicitors, Messrs. Kenge and Carboy, of London. A very superior gentleman, Mr. Kenge. Truly	159	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Kenge	GPE	in the same round hand; with the signature of Kenge and Carboy in another writing, which I supposed to	164	Kenge, Songololo, Cataractes, Kongo Central, COD	Locality	Village				Songololo	Cataractes	Kongo Central	République Dém. du Congo	COD	13.668760000000077	-5.76085999999998	100	
Piccadilly	GPE	on Monday morning next, to White Horse Cellar, Piccadilly, London, where one of our clks will be	171	Piccadilly, Rotherham, South Yorkshire, England, GBR	Locality	District				Rotherham	South Yorkshire	England	United Kingdom	GBR	-1.3196892569999363	53.478642713000056	100	
London	GPE	morning next, to White Horse Cellar, Piccadilly, London, where one of our clks will be in waiting	171	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Carboy	GPE	Kenge and Carboy.	173	Carboy, 625 Port Rd, Beverley, Adelaide, South Australia, 5008, AUS	POI	Bank	625 Port Rd	Port	625	Adelaide		South Australia	Australia	AUS	138.55019000000004	-34.89044999999993	100	
London	GPE	with lavender water, it was time to watch for London.	179	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Kenge	GPE	from the pavement, and said “I am from Kenge and Carboy's, miss, of Lincoln's Inn	181	Kenge, Songololo, Cataractes, Kongo Central, COD	Locality	Village				Songololo	Cataractes	Kongo Central	République Dém. du Congo	COD	13.668760000000077	-5.76085999999998	100	
London	GPE	miss,” he said. “This is a London particular.”	184	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Hertfordshire	GPE	“Hertfordshire, my lord.”	213	Hertfordshire, England, GBR	Locality	Zone						England	United Kingdom	GBR	-0.21698999999995294	51.82974000000007	100	
London	GPE	for I come from Winchester, and am strange in London.”	259	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Holborn	GPE	just twist up Chancery-lane, and cut along Holborn, and there we are in four minutes time,	260	Holborn, Camden, Greater London, England, GBR	Locality	District				Camden	Greater London	England	United Kingdom	GBR	-0.11281912299995156	51.517016958000056	100	
London	GPE	as near as a toucher. This is about a London particular now, ain't it, miss?”	260	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	and chatted about our inexperience, and the strangeness of London, until we turned up under an archway, to	263	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Jellybys	GPE	the coach-window. “One of the young Jellybys been and got his head through the area railings!	264	Jellyby, Elizabethtown-Kitley, ON, CAN	Locality	Village				Elizabethtown-Kitley	Leeds and Grenville United Counties	Ontario	Canada	CAN	-75.81361399999997	44.73424200000005	87.5	
Jellybys	GPE	Pray be careful of yourself, miss. The young Jellybys are always up to something,” said Mr. Guppy	266	Jellyby, Elizabethtown-Kitley, ON, CAN	Locality	Village				Elizabethtown-Kitley	Leeds and Grenville United Counties	Ontario	Canada	CAN	-75.81361399999997	44.73424200000005	87.5	
Niger	GPE	Borrioboola-Gha, on the left bank of the Niger.	274	Niger	Locality	Country							Niger	NER	9.401672665000035	17.42088083400006	100	
Holborn	GPE	” said Mrs. Jellyby. “You may go into Holborn, without precaution, and be run over. You	280	Holborn, Camden, Greater London, England, GBR	Locality	District				Camden	Greater London	England	United Kingdom	GBR	-0.11281912299995156	51.517016958000056	100	
