Location	ent_type	context	p_no	LongLabel	Addr_type	Type	StAddr	StName	AddNum	City	Subregion	Region	CntryName	Country	x	y	score	error
Brussels	GPE	flowers in the city squares — Antoine, going into Brussels for his day's trade, had seen a gray	12	Brussels, BEL	Locality	City				Brussels	Brussels	Brussels	Belgium	BEL	4.406264339000074	50.89806471000003	100	
Laeken	GPE	all round it, in that byway which lies between Laeken and Brussels, in the heart of flat, green	16	Laeken, BEL	Locality	City				Laeken	Bruxelles-Capitale	Bruxelles-Capitale	Belgique	BEL	4.348440000000039	50.87585000000007	100	
Brussels	GPE	it, in that byway which lies between Laeken and Brussels, in the heart of flat, green Brabant,	16	Brussels, BEL	Locality	City				Brussels	Brussels	Brussels	Belgium	BEL	4.406264339000074	50.89806471000003	100	
Flanders	GPE	blue, sea-like horizon of the plains of Flanders.	17	Flanders, BEL	Locality	State or Province						Flanders	Belgium	BEL	4.231666042000029	51.03975892400007	100	
St. Gudule	GPE	a sharp slope of ice, and the pinnacles of St. Gudule were all frosted white with snow, and the hot	20	Güdüle, Kastamonu, TUR	Locality	City						Kastamonu	Türkiye	TUR	34.139260000000036	41.92513000000008	90	
St. Guido	GPE	old friend to rest in the rough green graveyard about St. Guido, she was very sorrowful and lonely, poor little	23	San Guido, Castagneto Carducci, Livorno, ITA	Locality	Village				Castagneto Carducci	Livorno	Toscana	Italia	ITA	10.563620000000071	43.22654000000006	100	
Mayday	GPE	own the little green triangle just then crowded with its Mayday blossom in all the colors of the rainbow. She	25	Mayday, TN, USA	Locality	Village				Mayday	Washington County	Tennessee	United States	USA	-82.49798999999996	36.217910000000074	100	
Brussels	GPE	, and a big dog that took the milk into Brussels. She was heard, therefore, with respect,	34	Brussels, BEL	Locality	City				Brussels	Brussels	Brussels	Belgium	BEL	4.406264339000074	50.89806471000003	100	
Brussels	GPE	the sun for her father, and when people in Brussels had asked her of her parentage, seeing her stand	55	Brussels, BEL	Locality	City				Brussels	Brussels	Brussels	Belgium	BEL	4.406264339000074	50.89806471000003	100	
Providence	GPE	Bébée, to whom the garden was more intelligible than Providence.	67	Providence, RI, USA	Locality	City				Providence	Providence County	Rhode Island	United States	USA	-71.41197999999997	41.82388000000003	100	
Brussels	GPE	daily work of cutting the flowers for the market in Brussels.	80	Brussels, BEL	Locality	City				Brussels	Brussels	Brussels	Belgium	BEL	4.406264339000074	50.89806471000003	100	
Brussels	GPE	very hard when hail and snow made the streets of Brussels like slopes of ice; a little hard even in	88	Brussels, BEL	Locality	City				Brussels	Brussels	Brussels	Belgium	BEL	4.406264339000074	50.89806471000003	100	
Scheldt	GPE	as pretty a sight as was to be seen betwixt Scheldt and Rhine.	89	Scheldt, NLD	POI	Stream							Nederland	NLD	4.219590000000039	51.37769000000003	100	
Rhine	GPE	a sight as was to be seen betwixt Scheldt and Rhine.	89	Rhine, WI, USA	Locality	City				Town of Rhine	Sheboygan County	Wisconsin	United States	USA	-87.98256999999995	43.86206000000004	100	
Laeken	GPE	, dreams that went farther than the green woods of Laeken, farther even than the white clouds of summer.	90	Laeken, BEL	Locality	City				Laeken	Bruxelles-Capitale	Bruxelles-Capitale	Belgique	BEL	4.348440000000039	50.87585000000007	100	
Laeken	GPE	Old Gran'mère Bishot, who was the oldest woman about Laeken, hobbled through the grass on her crutches and nodded	105	Laeken, BEL	Locality	City				Laeken	Bruxelles-Capitale	Bruxelles-Capitale	Belgique	BEL	4.348440000000039	50.87585000000007	100	
France	GPE	walnut-wood press, such as the peasants of France and the low countries keep their homespun linen in and	116	France	Locality	Country							France	FRA	2.5505399530000545	46.55941704400004	100	
Brussels	GPE	she would sit so long as she sold flowers in Brussels, — here, underneath the shadow of the Gothic	139	Brussels, BEL	Locality	City				Brussels	Brussels	Brussels	Belgium	BEL	4.406264339000074	50.89806471000003	100	
Egmont	GPE	, underneath the shadow of the Gothic towers that saw Egmont die.	139	Egmont, Sunshine Coast, BC, CAN	Locality	Village				Sunshine Coast	Sunshine Coast Regional District	British Columbia	Canada	CAN	-123.93333299999995	49.75000000000006	100	
Paris	GPE	the grand market that is fashioned after the Madeleine of Paris, and where in the cool, wet, sweet	140	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Brussels	GPE	But Brussels has stones that are sermons, or rather that are	149	Brussels, BEL	Locality	City				Brussels	Brussels	Brussels	Belgium	BEL	4.406264339000074	50.89806471000003	100	
Brussels	GPE	Brussels is a gay little city that lies as bright within	150	Brussels, BEL	Locality	City				Brussels	Brussels	Brussels	Belgium	BEL	4.406264339000074	50.89806471000003	100	
Paris	GPE	The city has its ways and wiles of Paris. It decks itself with white and gold. It	151	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Paris	GPE	to believe and make the world believe that it is Paris in very truth.	151	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Brussels	GPE	But this is only the Brussels of the noblesse and the foreigners.	152	Brussels, BEL	Locality	City				Brussels	Brussels	Brussels	Belgium	BEL	4.406264339000074	50.89806471000003	100	
Brussels	GPE	There is a Brussels that is better than this — a Brussels that belongs	153	Brussels, BEL	Locality	City				Brussels	Brussels	Brussels	Belgium	BEL	4.406264339000074	50.89806471000003	100	
Brussels	GPE	is a Brussels that is better than this — a Brussels that belongs to the old burgher life, to the	153	Brussels, BEL	Locality	City				Brussels	Brussels	Brussels	Belgium	BEL	4.406264339000074	50.89806471000003	100	
Ghent	GPE	spirit and soul that once filled the free men of Ghent and the citizens of Bruges and the besieged of Leyden	153	Gent, BEL	Locality	City				Gent	Oost-Vlaanderen	Vlaanderen	België	BEL	3.725453304000041	51.074431280000056	100	
Bruges	GPE	filled the free men of Ghent and the citizens of Bruges and the besieged of Leyden, and the blood of	153	Bruges, BEL	Locality	City				Bruges	Flandre occidentale	Flandre	Belgique	BEL	3.2201995590000365	51.266855502000055	100	
Leyden	GPE	Ghent and the citizens of Bruges and the besieged of Leyden, and the blood of Egmont and of Horn.	153	Leyden, NLD	Locality	City					Leiden	South Holland	Gollandiya	NLD	4.493810000000053	52.15363000000008	100	
Egmont	GPE	and the besieged of Leyden, and the blood of Egmont and of Horn.	153	Egmont, Sunshine Coast, BC, CAN	Locality	Village				Sunshine Coast	Sunshine Coast Regional District	British Columbia	Canada	CAN	-123.93333299999995	49.75000000000006	100	
Antwerp	GPE	yellow sluggish stream, and the green barrels of the Antwerp barges swing against the dusky piles of the crumbling bridges	154	Antwerpen, BEL	Locality	City				Antwerpen	Antwerpen	Vlaanderen	België	BEL	4.3695837240000515	51.26072104800005	100	
Brussels	GPE	In all these, Brussels, though more worldly than her sisters of Ghent and	159	Brussels, BEL	Locality	City				Brussels	Brussels	Brussels	Belgium	BEL	4.406264339000074	50.89806471000003	100	
Ghent	GPE	, Brussels, though more worldly than her sisters of Ghent and Bruges, and far more worldly yet than her	159	Gent, BEL	Locality	City				Gent	Oost-Vlaanderen	Vlaanderen	België	BEL	3.725453304000041	51.074431280000056	100	
