Location	ent_type	context	p_no	LongLabel	Addr_type	Type	StAddr	StName	AddNum	City	Subregion	Region	CntryName	Country	x	y	score	error
Salisbury	GPE	call it Barchester. Were we to name Wells or Salisbury, Exeter, Hereford, or Gloucester, it might	0	Salisbury, Wiltshire, England, GBR	Locality	City				Salisbury	Wiltshire	England	United Kingdom	GBR	-1.7964158489999704	51.07036209700004	100	
Exeter	GPE	Barchester. Were we to name Wells or Salisbury, Exeter, Hereford, or Gloucester, it might be presumed	0	Exeter, Devon, England, GBR	Locality	City				Exeter	Devon	England	United Kingdom	GBR	-3.5326112079999348	50.72256849100006	100	
Gloucester	GPE	name Wells or Salisbury, Exeter, Hereford, or Gloucester, it might be presumed that something personal was intended	0	Gloucester, Gloucestershire, England, GBR	Locality	City				Gloucester	Gloucestershire	England	United Kingdom	GBR	-2.2469311749999292	51.86455770200007	100	
Barchester	GPE	Early in life Mr. Harding found himself located at Barchester. A fine voice and a taste for sacred music	1	Barchester, 157 Wroxham Road, Sprowston, Norwich, Norfolk, England, NR7 8, GBR	POI	Medical Clinic	157 Wroxham Road	Wroxham	157	Norwich	Norfolk	England	United Kingdom	GBR	1.3217100000000528	52.65691000000004	100	
Barchester	GPE	be explained. In the year 1434 there died at Barchester one John Hiram, who had made money in the	4	Barchester, 157 Wroxham Road, Sprowston, Norwich, Norfolk, England, NR7 8, GBR	POI	Medical Clinic	157 Wroxham Road	Wroxham	157	Norwich	Norfolk	England	United Kingdom	GBR	1.3217100000000528	52.65691000000004	100	
Hiram	GPE	certain meadows and closes near the town, still called Hiram's Butts, and Hiram's Patch, for the	4	Hiram, GA, USA	Locality	City				Hiram	Paulding County	Georgia	United States	USA	-84.75598999999994	33.888870000000054	100	
Hiram	GPE	the town, still called Hiram's Butts, and Hiram's Patch, for the support of twelve superannuated wool	4	Hiram, GA, USA	Locality	City				Hiram	Paulding County	Georgia	United States	USA	-84.75598999999994	33.888870000000054	100	
Barchester	GPE	have been born and bred and spent their days in Barchester; he also appointed that an alms-house should	4	Barchester, 157 Wroxham Road, Sprowston, Norwich, Norfolk, England, NR7 8, GBR	POI	Medical Clinic	157 Wroxham Road	Wroxham	157	Norwich	Norfolk	England	United Kingdom	GBR	1.3217100000000528	52.65691000000004	100	
Barchester	GPE	and the estates had prospered. Wool-carding in Barchester there was no longer any; so the bishop,	5	Barchester, 157 Wroxham Road, Sprowston, Norwich, Norfolk, England, NR7 8, GBR	POI	Medical Clinic	157 Wroxham Road	Wroxham	157	Norwich	Norfolk	England	United Kingdom	GBR	1.3217100000000528	52.65691000000004	100	
Hiram	GPE	being in stricter conformity with the absolute wording of old Hiram's will: but this was thought to be inconvenient	5	Hiram, GA, USA	Locality	City				Hiram	Paulding County	Georgia	United States	USA	-84.75598999999994	33.888870000000054	100	
Barchester	GPE	all parties, including the bishop and the corporation of Barchester.	5	Barchester, 157 Wroxham Road, Sprowston, Norwich, Norfolk, England, NR7 8, GBR	POI	Medical Clinic	157 Wroxham Road	Wroxham	157	Norwich	Norfolk	England	United Kingdom	GBR	1.3217100000000528	52.65691000000004	100	
Hiram	GPE	Such was the condition of Hiram's twelve old men when Mr. Harding was appointed warden	6	Hiram, GA, USA	Locality	City				Hiram	Paulding County	Georgia	United States	USA	-84.75598999999994	33.888870000000054	100	
Barchester	GPE	The property was farmed by a gentleman in Barchester, who also acted as the bishop's steward—	7	Barchester, 157 Wroxham Road, Sprowston, Norwich, Norfolk, England, NR7 8, GBR	POI	Medical Clinic	157 Wroxham Road	Wroxham	157	Norwich	Norfolk	England	United Kingdom	GBR	1.3217100000000528	52.65691000000004	100	
Barchester	GPE	father and grandfather had been stewards to the bishops of Barchester, and farmers of John Hiram's estate. The	7	Barchester, 157 Wroxham Road, Sprowston, Norwich, Norfolk, England, NR7 8, GBR	POI	Medical Clinic	157 Wroxham Road	Wroxham	157	Norwich	Norfolk	England	United Kingdom	GBR	1.3217100000000528	52.65691000000004	100	
Barchester	GPE	estate. The Chadwicks had earned a good name in Barchester; they had lived respected by bishops, deans,	7	Barchester, 157 Wroxham Road, Sprowston, Norwich, Norfolk, England, NR7 8, GBR	POI	Medical Clinic	157 Wroxham Road	Wroxham	157	Norwich	Norfolk	England	United Kingdom	GBR	1.3217100000000528	52.65691000000004	100	
Barchester	GPE	a good house, and held a high position in Barchester society. The present Mr. Chadwick was a worthy scion	7	Barchester, 157 Wroxham Road, Sprowston, Norwich, Norfolk, England, NR7 8, GBR	POI	Medical Clinic	157 Wroxham Road	Wroxham	157	Norwich	Norfolk	England	United Kingdom	GBR	1.3217100000000528	52.65691000000004	100	
Hiram	GPE	hardly tell how many, probably from the time when Hiram's wishes had been first fully carried out,—the proceeds of	8	Hiram, GA, USA	Locality	City				Hiram	Paulding County	Georgia	United States	USA	-84.75598999999994	33.888870000000054	100	
Barchester	GPE	had been subject to floods, and the land of Barchester butts was said to be unproductive; and in these	8	Barchester, 157 Wroxham Road, Sprowston, Norwich, Norfolk, England, NR7 8, GBR	POI	Medical Clinic	157 Wroxham Road	Wroxham	157	Norwich	Norfolk	England	United Kingdom	GBR	1.3217100000000528	52.65691000000004	100	
Hiram	GPE	Hiram's Hospital, as the retreat is called, is	11	Hiram, GA, USA	Locality	City				Hiram	Paulding County	Georgia	United States	USA	-84.75598999999994	33.888870000000054	100	
London	GPE	being on the side furthest from the town. The London road crosses the river by a pretty one-arched	11	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Hiram	GPE	which, in mild weather, three or four of Hiram's bedesmen are sure to be seen seated. Beyond	11	Hiram, GA, USA	Locality	City				Hiram	Paulding County	Georgia	United States	USA	-84.75598999999994	33.888870000000054	100	
London	GPE	lawn. The entrance to the hospital is from the London road, and is made through a ponderous gateway under	11	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Hiram	GPE	men, but greatly conducive to the good appearance of Hiram's charity. On passing through this portal, never	11	Hiram, GA, USA	Locality	City				Hiram	Paulding County	Georgia	United States	USA	-84.75598999999994	33.888870000000054	100	
Barchester	GPE	and Nares. He has greatly improved the choir of Barchester, which, under his dominion, now rivals that	13	Barchester, 157 Wroxham Road, Sprowston, Norwich, Norfolk, England, NR7 8, GBR	POI	Medical Clinic	157 Wroxham Road	Wroxham	157	Norwich	Norfolk	England	United Kingdom	GBR	1.3217100000000528	52.65691000000004	100	
England	GPE	his dominion, now rivals that of any cathedral in England. He has taken something more than his fair share	13	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Barchester	GPE	Mr. Harding has been now precentor of Barchester for ten years; and, alas, the murmurs	15	Barchester, 157 Wroxham Road, Sprowston, Norwich, Norfolk, England, NR7 8, GBR	POI	Medical Clinic	157 Wroxham Road	Wroxham	157	Norwich	Norfolk	England	United Kingdom	GBR	1.3217100000000528	52.65691000000004	100	
Hiram	GPE	and, alas, the murmurs respecting the proceeds of Hiram's estate are again becoming audible. It is not	15	Hiram, GA, USA	Locality	City				Hiram	Paulding County	Georgia	United States	USA	-84.75598999999994	33.888870000000054	100	
England	GPE	have begun to be talked of in various parts of England. Eager pushing politicians have asserted in the House of	15	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Rochester	GPE	country, and the struggles of Mr. Whiston, at Rochester, have met with sympathy and support. Men are	15	Rochester, NY, USA	Locality	City				Rochester	Monroe County	New York	United States	USA	-77.61631999999997	43.155800000000056	100	
Hiram	GPE	has never felt that he had received a pound from Hiram's will to which he was not entitled, has	16	Hiram, GA, USA	Locality	City				Hiram	Paulding County	Georgia	United States	USA	-84.75598999999994	33.888870000000054	100	
Barchester	GPE	uneasy at the rumour which he knows to prevail in Barchester on the subject. He is aware that, at	18	Barchester, 157 Wroxham Road, Sprowston, Norwich, Norfolk, England, NR7 8, GBR	POI	Medical Clinic	157 Wroxham Road	Wroxham	157	Norwich	Norfolk	England	United Kingdom	GBR	1.3217100000000528	52.65691000000004	100	
Barchester	GPE	hospital by himself; he had been a stonemason in Barchester, and had broken his thigh by a fall from	18	Barchester, 157 Wroxham Road, Sprowston, Norwich, Norfolk, England, NR7 8, GBR	POI	Medical Clinic	157 Wroxham Road	Wroxham	157	Norwich	Norfolk	England	United Kingdom	GBR	1.3217100000000528	52.65691000000004	100	
Barchester	GPE	the charity was intended for broken-down journeymen of Barchester.	18	Barchester, 157 Wroxham Road, Sprowston, Norwich, Norfolk, England, NR7 8, GBR	POI	Medical Clinic	157 Wroxham Road	Wroxham	157	Norwich	Norfolk	England	United Kingdom	GBR	1.3217100000000528	52.65691000000004	100	
Barchester	GPE	There is living at Barchester, a young man, a surgeon, named John	19	Barchester, 157 Wroxham Road, Sprowston, Norwich, Norfolk, England, NR7 8, GBR	POI	Medical Clinic	157 Wroxham Road	Wroxham	157	Norwich	Norfolk	England	United Kingdom	GBR	1.3217100000000528	52.65691000000004	100	
