Location,ent_type,context,p_no
Westmoreland,GPE,"Her grandfather, Squire Vavasor of Vavasor Hall, in Westmoreland, was a country gentleman, possessing some thousand a",0
London,GPE,"the outside, and he therefore never came up to London, and had no ambition to have himself numbered as",0
London,GPE,"as a Vavasor. John Vavasor had come up to London early in life as a barrister, and had failed",0
Westmoreland,GPE,"circumstances of the arrangement to his father, down in Westmoreland, would not permit this; it gave him the",1
London,GPE,it. He always argued that it kept him in London; but he would undoubtedly have lived in London with,2
London,GPE,in London; but he would undoubtedly have lived in London with or without his official occupation. He had become,2
London,GPE,"his official occupation. He had become so habituated to London life in a small way, before the choice of",2
London,GPE,"in a small way, before the choice of leaving London was open to him, that nothing would have kept",2
Cheltenham,GPE,"the birth of Alice Vavasor—she had lived at Cheltenham, making short sojourns in London during the spring,",4
London,GPE,"she had lived at Cheltenham, making short sojourns in London during the spring, when the contents of her limited",4
Cheltenham,GPE,"Macleod's judgement; at nineteen she had returned to Cheltenham, and after remaining there for little more than a",4
London,GPE,"father, that they two would keep house together in London, and so they had lived for the last five",4
London,GPE,did she at all avoid Alice Vavasor. When in London she was persevering in her visits to Queen Anne Street,6
retroussé,GPE,"being fair. Her nose was somewhat broad, and retroussé too, but to my thinking it was a charming",7
London,GPE,drawing-room pretty! There has come up in London in these latter days a form of room so monstrously,10
Londoners,GPE,"venture to say that no other people on earth but Londoners would put up with it. Londoners, as a",10
London,GPE,in the habit of spending among her noble relatives in London when she had succeeded in making both ends so far,16
Cheltenham,GPE,in making both ends so far overlap each other at Cheltenham as to give her the fifty pounds necessary for this,16
London,GPE,"this purpose. For though she spent her month in London among her noble friends, it must not be supposed",16
Babylon,GPE,"always that she made this vain journey to the modern Babylon for the good of Alice Vavasor, and telling herself",16
London,GPE,and had sworn to herself that she would come to London no more; but here she was again in London,16
London,GPE,"London no more; but here she was again in London, having justified the journey to herself on the plea",16
London,GPE,connexion between them. During Lady Macleod's sojourn in London these morning visits were made almost every day. Alice,17
London,GPE,"must come, when I've specially come up to London to see you. I shall have a cab back",22
Westmoreland,GPE,". He was heir to the old squire down in Westmoreland, with whom Kate lived, their father being dead",51
Switzerland,GPE,could be more rational than that Alice should go to Switzerland with her cousins; but Lady Macleod was clearly not,51
Cambridgeshire,GPE,"dated from Nethercoats, a small country-house in Cambridgeshire which belonged to him, at which he already spent",86
London,GPE,with you in the country than a whole day in London. And I always feel in town that I've,90
London,GPE,"""Why should he find himself unhappy in London?"" she said, as she went back to",99
London,GPE,"fretful. At length came the last day of her London season, and her last visit to her niece.",101
Cheltenham,GPE,"about cabs, aunt, when you are back in Cheltenham.""",104
London,GPE,"the last time. I shall never come up to London again, my dear.""",107
London,GPE,"what I suffer from lumbago,—though I must say coming to London always does cure that for the time. But as",111
London,GPE,"'s so very lonely dining by myself in lodgings in London.""",115
Switzerland,GPE,name any day for her marriage before her return from Switzerland; and she may therefore have thought it wise to,132
London,GPE,she thereby cut down the time of his sojourn in London to four days. On the occasion of that visit,132
London,GPE,"if no other ground existed for charging Mr. Grey with London dissipation than what that afforded, he was accused most",145
Switzerland,GPE,"touched the subject. He had told her much of Switzerland, which she had never yet seen but which he",152
Cambridge,GPE,", whilst paying a visit nominally to the colleges at Cambridge. And he had talked of various matters, matters",152
London,GPE,"George Vavasor had lived in London since he was twenty, and now, at the",180
London,GPE,"estate was small, and when George first came to London his father was a strong man of forty, with",180
London,GPE,pleased with the first five years of his life in London—in spite of his having been found to be,180
London,GPE,"which he belonged the first house in the trade in London, and scared his partners by the boldness and extent",181
the City,GPE,he was by no means poor. He was in the City every day; and during the last two years had,184
cicatrice,GPE,"one side of his face been dreadfully scarred by a cicatrice, which in healing, had left a dark indented",216
London,GPE,"than a boy, before he had come up to London, he was living in a house in the country",217
London,GPE,"such his appearance. He had always lived alone in London, and did so at present; but just now",219
Westmoreland,GPE,was understood to be in her grandfather's house in Westmoreland.,219
Switzerland,GPE,"On the evening before they started for Switzerland, George and Kate walked from Queen Anne Street,",220
Oberland,GPE,"on my readers. ""Six Weeks in the Bernese Oberland, by party of three,"" would have but",235
Switzerland,GPE,". It is true that I have just returned from Switzerland, and should find such a course of writing very",235
Jungfrau,GPE,is now-a-days more interesting than the Jungfrau.,235
Switzerland,GPE,right in saying that Alice should not have gone to Switzerland in company with George Vavasor. A peculiar familiarity sprang,246
Rhine,GPE,"in the balcony of the big hotel which overlooks the Rhine. The balcony runs the length of the house,",248
Rhine,GPE,"be formed there with perfect privacy. The swift broad Rhine runs underneath, rushing through from the bridge which here",248
Cambridgeshire,GPE,you've got to go home to John Grey and Cambridgeshire! It's no wonder you should be melancholy.,254
Jeddo,GPE,picture in 'Punch' of the young gentleman at Jeddo who had a dozen ladies to wait upon him.,262
London,GPE,. I believe girls always think that a bachelor in London has the happiest of all lives. It's because,264
Rhine,LOC,"'s forehead as they passed on their wings. The Rhine was running at her feet, so near, that",275
Rhine,LOC,as though she might step into its ripple. The Rhine was running by with that delicious sound of rapidly moving,275
Cambridgeshire,GPE,"you are the mistress of that man's house in Cambridgeshire?""",303
Moscow,GPE,. With such a one I might have travelled from Moscow to Malta without danger. The woman fit to be,329
Malta,GPE,such a one I might have travelled from Moscow to Malta without danger. The woman fit to be John Grey,329
Handek,GPE,". Perhaps I'd go to the little inn at Handek. It's a lonely place, where nobody would",340
Yarmouth,LOC,any choice in the matter. Fancy a month at Yarmouth with no companion but such a woman as that!,346
